provincia,provincia_poblacion,canton,canton_poblacion,total,acumuladas,lat,lng,semana
Manabí,1562079,Pichincha,29599,1,8,-1.047300000000000,-79.81860000000000,5
Manabí,1562079,Portoviejo,321800,23,213,-1.056181000000000,-80.45521700000000,5
Manabí,1562079,Puerto López,24688,1,4,-1.566667000000000,-80.81666700000000,5
Manabí,1562079,Rocafuerte,37312,2,13,-0.9200000000000000,-80.45999999999999,5
Manabí,1562079,San Vicente,24799,0,5,-0.5892999999999999,-80.40880000000000,5
Manabí,1562079,Santa Ana,48152,4,22,-1.206900000000000,-80.37090000000001,5
Manabí,1562079,Sucre,62443,6,35,-0.6000000000000000,-80.41666700000000,5
Manabí,1562079,Tosagua,42297,1,8,-0.7800000000000000,-80.26000000000001,5
Manabí,1562079,Veinticuatro de Mayo,28514,0,12,-1.278889000000000,-80.42000000000000,5
Morona Santiago,196535,Gualaquiza,19555,1,9,-3.380000000000000,-78.58000000000000,5
Morona Santiago,196535,Huamboya,12382,1,3,-1.785000000000000,-78.23194400000000,5
Morona Santiago,196535,Limón Indanza,10349,0,4,-2.966250000000000,-78.43052800000000,5
Morona Santiago,196535,Morona,58281,3,19,-2.300000000000000,-78.11666700000001,5
Morona Santiago,196535,Palora,7719,0,1,-1.700000000000000,-77.94000000000000,5
Morona Santiago,196535,San Juan Bosco,4985,0,1,-3.092300000000000,-78.51320000000000,5
Morona Santiago,196535,Santiago,11087,1,2,-3.429800000000000,-78.56560000000000,5
Morona Santiago,196535,Sucúa,23823,1,8,-2.460000000000000,-78.17000000000000,5
Morona Santiago,196535,Taisha,26773,0,1,-2.339950000000000,-77.45808000000000,5
Morona Santiago,196535,Tiwintza,11041,0,2,-2.917670000000000,-77.80170000000000,5
Napo,133705,Archidona,33068,0,8,-0.9166670000000000,-77.78333300000000,5
Napo,133705,Carlos Julio Arosemena Tola,4466,0,2,-1.166667000000000,-77.84999999999999,5
Napo,133705,Quijos,6847,0,7,-0.4636110000000000,-77.89277800000001,5
Napo,133705,Tena,79182,1,30,-0.9890000000000000,-77.81590000000000,5
Orellana,161338,La Joya de los Sachas,39352,0,8,-0.3000000000000000,-76.84999999999999,5
Orellana,161338,Loreto,24579,0,3,-0.6904000000000000,-77.30830000000000,5
Orellana,161338,Orellana,93778,1,28,-0.4666670000000000,-76.96666700000000,5
Pastaza,114202,Arajuno,8128,1,2,-1.234370000000000,-77.68750000000000,5
Pastaza,114202,Mera,17547,0,2,-1.460000000000000,-78.09000000000000,5
Pastaza,114202,Pastaza,84377,4,36,-1.066667000000000,-78.00111099999999,5
Pastaza,114202,Santa Clara,4150,0,0,-1.267100000000000,-77.88820000000000,5
Pichincha,3228233,Cayambe,107660,4,35,0.04388900000000000,-78.15610000000000,5
Pichincha,3228233,Mejía,108167,6,33,-0.5101000000000000,-78.56980000000000,5
Pichincha,3228233,Pedro Moncayo,43281,2,19,0.04369700000000000,-78.34923999999999,5
Pichincha,3228233,Pedro Vicente Maldonado,17171,0,6,0.1666670000000000,-79,5
Pichincha,3228233,Puerto Quito,24911,0,7,0.1170000000000000,-79.26400000000000,5
Pichincha,3228233,Quito,2781641,292,1810,-0.2186110000000000,-78.50972200000000,5
Pichincha,3228233,Rumiñahui,115433,6,51,-0.3345000000000000,-78.44750000000001,5
Pichincha,3228233,San Miguel de Los Bancos,29969,1,4,0.02300000000000000,-78.89200000000000,5
Santa Elena,401178,La Libertad,117767,6,34,-2.233333000000000,-80.90000000000001,5
Santa Elena,401178,Salinas,94590,4,35,-2.216667000000000,-80.95000000000000,5
Santa Elena,401178,Santa Elena,188821,8,100,-2.226700000000000,-80.85830000000000,5
Sto. Domingo Tsáchilas,511151,La Concordia,52571,2,17,0.002300000000000000,-79.38460000000001,5
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,34,231,-0.2541670000000000,-79.17194400000000,5
Sucumbíos,230503,Cuyabeno,7154,0,2,-0.1288890000000000,-76.41388900000000,5
Sucumbíos,230503,Gonzalo Pizarro,10007,0,4,0.04700000000000000,-77.32280000000000,5
Sucumbíos,230503,Lago Agrio,119594,6,59,0.08472200000000002,-76.88277800000000,5
Sucumbíos,230503,Shushufindi,57949,3,11,-0.1871000000000000,-76.64500000000000,5
Sucumbíos,230503,Sucumbíos,3811,0,1,0.4592000000000000,-77.52300000000000,5
Tungurahua,590600,Ambato,387309,41,361,-1.241667000000000,-78.61972200000000,5
Tungurahua,590600,Baños,25043,2,10,-1.396389000000000,-78.42472200000000,5
Tungurahua,590600,Cevallos,9936,0,4,-1.350000000000000,-78.61666700000001,5
Tungurahua,590600,Mocha,7336,0,2,-1.416667000000000,-78.66666700000000,5
Tungurahua,590600,Patate,15825,0,8,-1.316667000000000,-78.51666700000000,5
Tungurahua,590600,Pelileo,66836,2,38,-1.327500000000000,-78.54083300000001,5
Tungurahua,590600,Píllaro,43371,2,16,-1.175833000000000,-78.55527800000000,5
Tungurahua,590600,Quero,20627,1,11,-1.379300000000000,-78.60700000000000,5
Tungurahua,590600,Tisaleo,14317,2,9,-1.350000000000000,-78.66666700000000,5
Zamora Chinchipe,120416,Centinela del Cóndor,8313,0,2,-3.894910000000000,-78.78140999999999,5
Zamora Chinchipe,120416,Chinchipe,10679,0,4,-4.862800000000000,-79.13280000000000,5
Zamora Chinchipe,120416,El Pangui,10945,1,2,-3.624900000000000,-78.58710000000001,5
Zamora Chinchipe,120416,Palanda,10144,0,0,-4.649800000000000,-79.13209999999999,5
Zamora Chinchipe,120416,Paquisha,5992,0,4,-3.932750000000000,-78.67426000000000,5
Zamora Chinchipe,120416,Yacuambi,7121,0,2,-3.634440000000000,-78.92810000000000,5
Zamora Chinchipe,120416,Yantzaza,26447,0,8,-3.850000000000000,-78.75000000000000,5
Zamora Chinchipe,120416,Zamora,32761,1,6,-4.120000000000000,-78.80000000000000,5
Azuay,881394,Guachapala,3859,0,0,-2.769000000000000,-78.70900000000000,5
Cañar,281396,Suscal,6516,0,0,-2.436400000000000,-79.05220000000000,5
El Oro,715751,Balsas,9233,0,0,-3.762600000000000,-79.82530000000000,5
El Oro,715751,Chilla,2379,1,1,-3.450000000000000,-79.58000000000000,5
Galápagos,33042,Isabela,3073,0,0,-0.4724000000000000,-90.68110000000000,5
Loja,521154,Pindal,10540,0,0,-4.116100000000000,-80.10760000000001,5
Morona Santiago,196535,Logroño,7643,0,0,-2.624800000000000,-78.18960000000000,5
Morona Santiago,196535,Pablo Sexto,2897,0,0,-1.803056000000000,-77.92111100000000,5
Napo,133705,El Chaco,10142,0,0,-0.3402780000000000,-77.80888899999999,5
Orellana,161338,Aguarico,3629,0,0,-0.9211110000000000,-75.39916700000001,5
Sucumbíos,230503,Cascales,15882,0,0,-0.06750000000000000,-77.21694400000000,5
Sucumbíos,230503,Putumayo,16106,0,0,0.1000000000000000,-75.84999999999999,5
Zamora Chinchipe,120416,Nangaritza,8014,1,1,-4.048333000000000,-78.68222200000000,5
