provincia,canton,lat,lng,Semana 1,Semana 2,Semana 3,Semana 4,Semana 5,Semana 6,Semana 7,Semana 8,Semana 9,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52
Guayas,Santa Lucía,-1.713889000000000,-79.98500000000000,1,3,4,4,3,2,6,3,3,5,0,1,4,6,1,1,4,4,3,3,5,2,2,3,2,2,1,5,4,6,1,2,4,4,3,3,1,2,3,1,5,1,2,6,3,2,1,4,3,2,1,0
Guayas,Simón Bolivar,-2.156667000000000,-79.88750000000000,0,1,1,2,2,0,3,2,3,2,0,1,3,2,2,2,0,2,0,0,0,2,3,1,0,0,0,0,0,0,1,1,3,0,2,2,0,1,0,0,5,2,0,1,1,0,0,1,2,3,1,1
Imbabura,Antonio Ante,0.3200000000000000,-78.20999999999999,4,3,8,4,5,2,2,1,3,2,6,1,3,1,7,1,1,2,3,7,2,4,5,2,7,6,1,2,0,3,2,2,2,2,5,2,6,3,2,3,4,1,1,5,4,7,4,0,4,4,2,1
Imbabura,Cotacachi,0.3000000000000000,-78.26666700000000,2,0,6,0,0,1,3,4,2,3,4,2,3,2,6,1,1,5,6,7,3,2,1,1,5,3,4,1,10,2,6,8,2,1,4,2,3,1,4,6,3,0,2,4,3,1,1,2,0,1,1,0
Imbabura,Ibarra,0.3626780000000000,-78.13066700000000,17,28,21,19,30,17,19,16,14,24,17,27,23,21,26,16,26,23,21,16,26,18,15,23,23,18,27,16,12,24,24,20,22,20,17,24,24,13,19,33,19,18,18,23,24,31,20,25,21,20,19,14
Imbabura,Otavalo,0.2333330000000000,-78.26666700000000,10,3,5,7,8,8,4,13,7,8,12,9,13,18,5,7,7,5,7,9,6,9,9,9,10,12,5,4,6,6,7,10,9,6,8,3,8,9,10,7,3,11,9,9,11,4,11,7,8,9,7,2
Imbabura,Pimampiro,0.4000000000000000,-77.97000000000000,1,1,2,0,1,1,1,2,2,1,2,2,0,1,2,1,2,0,0,0,3,0,1,1,0,2,3,0,0,1,0,1,2,3,2,1,1,0,0,2,0,1,1,2,2,2,2,0,1,2,1,1
Imbabura,San Miguel de Urcuquí,0.5200000000000000,-78.20000000000000,1,0,1,1,2,1,1,2,0,1,0,3,2,1,0,1,2,3,2,1,0,2,3,3,2,0,2,2,0,1,0,1,1,1,0,0,2,0,3,0,0,3,1,0,0,0,3,1,0,1,0,1
Loja,Calvas,-4.320000000000000,-79.56000000000000,2,2,2,5,2,5,3,1,2,4,1,4,2,3,2,1,2,0,0,4,3,1,2,1,3,2,2,4,2,2,0,2,2,1,1,0,3,4,1,7,2,4,6,2,4,4,0,1,3,1,1,0
Loja,Catamayo,-3.980000000000000,-79.34999999999999,4,0,0,6,3,2,2,3,1,4,1,0,0,1,1,0,3,0,2,2,0,5,0,2,5,3,1,2,3,1,3,1,4,0,1,2,1,1,2,2,2,2,1,3,2,2,1,2,0,2,2,0
Loja,Celica,-4.102500000000000,-79.95444400000000,1,1,0,2,3,2,1,2,1,3,2,3,4,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,1,0,0,2,0,1,2,0,0,0,0,1,1,0,0,0,2,2,3,0,0
Loja,Chaguarpamba,-3.850000000000000,-79.65000000000001,1,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0
Loja,Espíndola,-4.583056000000000,-79.42694400000001,2,0,1,2,1,2,0,1,1,1,1,1,1,0,0,2,0,1,1,1,1,1,3,2,0,1,0,0,2,1,1,0,0,1,7,0,1,1,1,1,0,1,3,0,0,0,2,0,2,1,1,0
Loja,Gonzanamá,-4.231389000000000,-79.43527800000000,1,2,2,0,1,1,0,3,0,1,2,1,1,2,0,0,3,1,1,3,1,0,2,1,2,1,2,3,0,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,2,1,0,1,2,2,0,0
Loja,Loja,-3.983333000000000,-79.20000000000000,26,31,30,32,41,39,33,26,26,27,31,21,29,34,29,29,29,25,22,39,37,19,30,20,21,25,29,24,23,31,23,28,29,25,36,20,43,21,20,26,21,34,35,26,27,30,28,35,24,35,24,14
Loja,Macará,-4.383333000000000,-79.95000000000000,4,4,4,3,2,2,5,3,2,2,0,5,2,0,0,2,0,3,1,1,2,1,0,1,0,3,1,3,1,2,0,0,1,3,0,0,0,1,2,0,0,0,1,4,3,2,2,1,3,1,2,0
Loja,Olmedo,-3.934000000000000,-79.64800000000000,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,3,1,0,4,0,1,0,0,0,0,0,1,1,1,0,0
Loja,Paltas,-4.050000000000000,-79.65000000000001,1,1,4,4,1,4,2,0,3,1,0,4,3,1,1,3,0,1,5,2,1,1,2,4,5,3,1,3,2,5,1,0,1,2,1,2,2,2,2,2,3,3,2,1,2,0,0,0,3,2,5,1
Loja,Pindal,-4.116100000000000,-80.10760000000001,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0
Loja,Puyango,-3.870000000000000,-80.09000000000000,1,0,1,3,2,1,1,2,1,1,2,1,1,0,3,1,4,1,0,3,2,1,2,1,0,0,1,0,4,1,3,1,0,3,1,2,3,2,2,1,1,1,0,0,0,2,3,1,4,0,2,1
Loja,Quilanga,-4.298000000000000,-79.39860000000000,1,1,1,0,2,2,1,1,0,0,3,1,0,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
Loja,Saraguro,-3.625300000000000,-79.24110000000000,5,3,4,2,4,1,4,3,3,2,1,1,1,4,2,1,4,0,3,5,2,1,5,5,1,0,0,3,1,5,2,1,1,1,5,1,1,2,0,3,2,3,3,4,2,2,0,1,5,2,0,0
Loja,Sozoranga,-4.327778000000000,-79.78972200000000,1,1,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,2,1,0,1,1,1,0
Loja,Zapotillo,-4.386360000000000,-80.24360000000000,0,2,1,1,1,0,0,0,0,1,2,0,0,2,1,4,1,3,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,1,0,0,0
Los Ríos,Baba,-1.784167000000000,-79.67666699999999,3,1,4,5,5,0,0,1,5,2,0,3,3,0,0,2,4,4,4,2,1,1,1,1,0,1,5,1,0,3,4,1,2,4,4,2,1,1,2,1,3,3,0,3,3,2,0,2,1,3,2,4
Los Ríos,Babahoyo,-1.800000000000000,-79.53333300000000,19,17,24,27,27,22,24,40,21,25,26,15,21,31,13,27,24,25,16,20,19,12,17,25,25,20,18,20,20,16,22,23,20,29,23,30,17,16,19,22,22,20,23,16,23,19,20,25,21,21,19,21
Los Ríos,Buena Fe,-0.8985720000000000,-79.48891600000000,3,4,2,1,3,3,6,4,3,6,1,4,2,4,5,2,5,5,2,8,4,7,5,6,3,4,7,5,5,5,3,3,9,5,1,6,4,8,8,2,5,2,3,2,2,4,15,3,2,1,2,5
Los Ríos,Mocache,-1.183850000000000,-79.50552999999999,3,3,2,3,3,1,3,1,1,6,1,0,1,3,0,4,0,0,1,1,6,1,5,1,3,4,1,1,4,3,0,1,2,5,2,3,3,0,2,2,1,2,2,4,1,1,2,1,3,1,1,2
Los Ríos,Montalvo,-1.793800000000000,-79.28570000000001,2,2,1,0,1,0,0,0,3,3,2,2,2,1,1,2,1,3,1,1,1,2,0,1,2,0,1,2,0,0,0,2,1,2,2,1,1,1,1,0,3,3,1,2,2,1,5,2,1,1,0,2
Los Ríos,Palenque,-1.432800000000000,-79.74950000000000,1,1,1,0,1,2,2,2,1,0,1,2,3,0,1,1,1,0,1,3,0,0,1,1,1,0,0,4,1,0,0,1,1,1,1,3,2,2,3,4,0,2,1,0,0,1,2,2,2,0,0,1
Los Ríos,Puebloviejo,-1.550000000000000,-79.53388900000000,2,2,2,4,1,2,3,3,6,1,1,2,3,2,0,4,1,2,2,1,1,2,1,4,3,4,0,1,2,3,4,3,3,4,2,4,2,3,1,4,2,4,7,2,7,3,0,1,1,1,2,0
Los Ríos,Quevedo,-1.033333000000000,-79.45000000000000,21,16,26,14,17,26,24,18,15,26,22,23,18,19,16,20,20,22,20,20,8,11,30,20,16,20,18,23,17,21,23,26,13,20,14,17,12,17,17,11,17,19,27,18,20,8,18,21,21,17,16,8
Los Ríos,Quinsaloma,-1.206200000000000,-79.31450000000000,0,0,1,0,1,0,1,0,1,2,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,2,1,0,0,1,0,1,0,3,1,3,1,0,1,1,0,0,0,1,2,1,0,0,2,4,0,0
Los Ríos,Urdaneta,-1.570556000000000,-79.47111099999999,1,5,0,3,7,0,3,4,5,3,0,2,3,1,4,5,1,2,1,2,5,1,7,3,1,6,2,1,2,6,1,2,2,1,3,0,2,2,3,1,2,3,1,2,3,2,1,0,5,1,2,1
Los Ríos,Valencia,-0.9525000000000000,-79.35310000000000,0,1,3,3,0,0,3,2,1,1,2,3,4,1,0,1,1,1,2,2,0,1,2,0,5,1,2,3,1,3,0,1,1,1,4,3,0,1,5,1,2,3,1,0,0,0,2,0,3,0,0,3
Los Ríos,Ventanas,-1.450000000000000,-79.47000000000000,4,9,5,7,5,3,7,5,4,5,8,4,8,7,2,5,2,14,6,3,3,3,7,1,6,4,5,4,5,5,10,4,2,5,1,5,6,4,3,2,6,6,2,1,6,3,3,10,4,9,4,3
Los Ríos,Vinces,-1.558333000000000,-79.75000000000000,4,7,6,4,4,8,6,9,5,10,12,3,2,10,3,4,6,8,12,2,4,6,4,6,8,5,5,6,10,9,10,8,5,11,6,8,1,5,6,5,6,4,7,5,4,4,5,4,6,6,5,4
Manabí,Bolívar,-0.8419440000000000,-80.16194400000001,2,0,2,2,2,3,3,5,1,2,3,4,4,2,3,3,7,6,4,4,1,3,5,3,3,2,1,3,1,6,3,3,5,3,2,3,5,2,3,2,0,2,2,2,3,1,5,1,4,5,4,2
Manabí,Chone,-0.6833330000000000,-80.09999999999999,17,14,9,10,9,9,6,14,19,11,6,7,18,8,14,7,7,9,7,7,7,8,14,6,13,11,11,12,7,8,12,14,10,8,11,9,9,10,11,12,14,8,21,12,14,9,16,15,7,17,7,6
Manabí,El Carmen,-1.314700000000000,-80.01690000000001,5,3,5,5,6,8,6,8,5,3,3,6,6,5,2,4,8,6,4,8,7,3,5,3,3,7,11,7,4,3,5,6,8,8,6,7,5,5,3,5,8,3,5,2,7,4,3,7,12,7,4,6
Manabí,Flavio Alfaro,-0.4054000000000000,-79.90580000000000,6,3,3,0,1,2,0,0,5,0,2,1,5,0,4,0,1,1,2,2,2,1,2,1,2,4,0,1,5,0,2,0,2,2,0,1,3,0,1,2,1,0,4,2,2,2,1,1,0,1,4,3
Manabí,Jama,-0.2014000000000000,-80.26590000000000,1,0,1,1,0,3,1,1,0,0,2,1,3,1,0,4,0,4,1,0,1,0,1,2,0,2,1,1,1,0,3,1,2,1,3,1,0,0,0,0,2,2,0,0,2,1,1,0,0,0,2,2
Manabí,Jaramijó,-0.9487300000000000,-80.63630000000001,0,0,0,0,1,1,0,1,1,0,2,3,0,2,1,0,1,1,0,3,0,0,1,1,0,1,0,0,3,1,1,1,1,0,0,0,2,1,1,2,1,1,1,0,2,0,0,1,1,0,1,0
Manabí,Jipijapa,-1.333330000000000,-80.58329999999999,4,8,4,9,5,6,5,7,5,8,11,18,9,2,7,13,3,6,4,11,5,4,6,8,9,11,7,6,3,10,5,5,9,5,11,9,18,1,5,6,7,9,5,8,9,5,5,8,6,8,5,2
Manabí,Junín,-0.9291600000000000,-80.20569000000000,0,2,2,4,0,1,2,2,0,1,1,2,1,0,0,1,2,1,2,1,2,3,0,3,1,2,2,2,1,3,1,1,1,0,2,0,1,0,1,0,0,0,1,0,2,2,0,1,2,2,0,0
Manabí,Manta,-0.9500220000000000,-80.71620000000000,23,32,26,26,15,17,39,28,32,32,27,24,25,23,35,26,31,22,21,27,14,27,42,24,23,22,36,35,23,24,32,20,23,27,43,33,38,36,41,22,40,32,23,23,31,24,30,30,37,24,18,29
Manabí,Montecristi,-1.033330000000000,-80.65000000000001,5,3,1,3,3,4,5,5,2,5,4,1,3,2,5,5,3,2,2,4,3,5,3,5,3,5,5,3,4,2,4,2,2,2,7,2,1,3,2,2,2,5,3,4,4,3,3,2,4,3,1,2
Manabí,Olmedo,-1.396111000000000,-80.20611100000001,0,1,0,1,0,0,2,2,0,0,1,0,1,0,1,2,1,0,1,2,0,1,1,1,2,4,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
Manabí,Paján,-1.570000000000000,-80.42000000000000,1,4,4,5,6,0,3,5,3,1,9,5,2,3,3,3,2,2,2,1,3,2,1,3,4,4,2,6,3,5,5,1,4,7,2,2,2,2,2,4,1,3,3,5,5,3,4,4,4,6,5,2
Manabí,Pedernales,0.07010000000000000,-80.05360000000000,3,4,3,3,0,2,2,2,3,2,1,1,2,5,1,1,5,1,4,1,3,2,5,1,2,0,3,1,1,5,3,6,2,1,1,4,7,4,0,3,3,2,1,4,5,4,3,3,2,5,2,2
Manabí,Pichincha,-1.047300000000000,-79.81860000000000,1,3,3,6,3,1,3,1,0,1,2,1,0,2,4,3,1,0,2,2,2,1,1,0,2,5,2,1,2,2,2,1,2,2,1,3,2,2,0,1,1,1,3,1,5,3,0,1,0,1,1,1
Manabí,Portoviejo,-1.056181000000000,-80.45521700000000,21,33,33,39,37,40,31,38,34,40,33,23,38,26,33,30,25,30,36,34,34,30,24,38,42,28,33,40,35,25,33,39,28,25,38,41,24,34,29,30,22,34,36,23,37,28,31,34,28,45,42,27
Manabí,Puerto López,-1.566667000000000,-80.81666700000000,3,0,2,0,0,2,4,0,2,1,0,1,3,2,1,0,1,2,0,1,1,0,0,1,1,0,3,2,0,0,2,1,0,2,2,1,0,0,1,1,1,1,0,2,2,3,0,2,0,0,0,1
Manabí,Rocafuerte,-0.9200000000000000,-80.45999999999999,3,2,3,1,4,4,4,4,1,1,7,0,3,2,2,1,4,2,1,3,2,3,1,2,0,1,2,6,1,2,4,1,1,1,2,3,3,1,2,3,2,3,2,4,4,2,3,1,2,0,1,2
Manabí,San Vicente,-0.5893000000000000,-80.40880000000000,0,1,1,2,0,2,0,0,2,1,2,2,1,0,0,0,2,0,0,2,1,0,2,1,0,0,1,0,2,3,1,0,1,0,2,1,2,1,2,3,0,0,1,0,1,0,4,0,1,0,1,0
Manabí,Santa Ana,-1.206900000000000,-80.37090000000001,4,4,3,2,2,4,1,7,8,6,4,6,1,3,1,4,3,2,2,3,3,3,4,1,3,1,0,1,2,2,1,4,4,1,2,3,2,4,4,4,3,4,3,2,4,2,1,1,2,3,3,3
Manabí,Sucre,-0.6000000000000000,-80.41666700000000,8,4,8,1,5,7,10,8,4,11,9,4,10,5,2,4,6,5,8,3,6,8,5,7,2,4,3,3,4,8,4,3,5,6,4,1,3,10,7,3,6,3,4,8,6,3,5,10,7,5,2,3
Manabí,Tosagua,-0.7800000000000000,-80.26000000000001,8,4,1,5,1,3,1,4,3,0,0,3,1,2,5,3,3,3,0,3,0,8,2,4,0,4,4,3,0,3,1,2,5,3,2,2,0,1,0,1,1,4,2,2,3,3,4,2,2,4,3,3
Manabí,Veinticuatro de Mayo,-1.278889000000000,-80.42000000000000,2,2,2,0,1,2,4,0,2,1,0,1,3,0,5,0,5,2,3,5,1,2,3,0,2,2,4,2,0,2,4,3,1,3,1,1,4,3,1,2,4,2,2,3,2,1,2,3,1,3,1,0
Morona Santiago,Gualaquiza,-3.380000000000000,-78.58000000000000,0,2,1,3,0,0,3,5,2,0,2,3,0,0,4,2,0,1,1,3,0,0,1,2,0,0,2,0,2,1,0,0,1,2,1,2,2,2,1,0,1,3,1,7,2,0,0,1,3,1,1,2
Morona Santiago,Huamboya,-1.785000000000000,-78.23194400000000,0,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,2,1,0,0,1,0,0
Morona Santiago,Limón Indanza,-2.966250000000000,-78.43052800000000,2,0,0,1,0,0,4,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10,1,1,0,1,0
Morona Santiago,Logroño,-2.624800000000000,-78.18960000000000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0
Morona Santiago,Morona,-2.300000000000000,-78.11666700000001,4,5,7,3,7,3,2,6,5,4,4,3,3,3,2,6,7,2,5,3,2,2,1,5,4,2,4,5,4,2,2,2,3,5,7,3,5,5,2,5,4,3,0,1,3,5,5,2,3,2,4,1
Morona Santiago,Pablo Sexto,-1.803056000000000,-77.92111100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morona Santiago,Palora,-1.700000000000000,-77.94000000000000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
Morona Santiago,San Juan Bosco,-3.092300000000000,-78.51320000000000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
Morona Santiago,Santiago,-3.429800000000000,-78.56560000000000,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
Morona Santiago,Sucúa,-2.460000000000000,-78.17000000000000,0,2,2,0,2,1,2,2,3,1,2,0,2,1,0,1,0,1,2,1,2,1,2,0,1,1,2,2,2,0,0,1,2,2,2,1,0,1,2,1,1,2,1,2,2,3,1,3,1,1,2,2
Morona Santiago,Taisha,-2.339950000000000,-77.45808000000000,3,0,2,1,1,3,0,1,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,4,1,2,0,0,1,0,2,1,0,0,1,1,0,0,0,0
Morona Santiago,Tiwintza,-2.917670000000000,-77.80170000000000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Napo,Archidona,-0.9166670000000000,-77.78333300000000,1,1,2,3,3,1,1,0,2,2,2,1,0,5,3,1,1,1,2,1,2,0,1,0,0,1,2,1,2,0,1,2,2,1,3,3,3,4,1,2,1,0,2,2,2,1,3,4,0,0,2,1
Napo,Carlos Julio Arosemena Tola,-1.166667000000000,-77.84999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Napo,El Chaco,-0.3402780000000000,-77.80888899999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
Napo,Quijos,-0.4636110000000000,-77.89277800000001,0,0,0,0,1,1,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,3,2,1,0,0,0,0
Napo,Tena,-0.9890000000000000,-77.81590000000000,5,8,4,3,5,3,0,5,4,6,5,5,1,1,3,2,4,3,3,6,6,7,1,6,6,4,6,7,6,6,3,5,4,6,5,5,4,4,10,2,7,6,5,5,6,3,4,3,5,1,1,5
Orellana,Aguarico,-0.9211110000000000,-75.39916700000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orellana,La Joya de los Sachas,-0.3000000000000000,-76.84999999999999,3,2,1,1,1,5,1,2,4,0,0,2,3,0,2,2,2,1,3,0,1,1,2,1,2,1,2,1,1,0,1,4,2,1,2,3,1,0,0,2,2,0,1,0,0,4,1,3,4,0,2,1
Orellana,Loreto,-0.6904000000000000,-77.30830000000000,1,0,1,3,4,3,2,0,2,3,2,0,0,1,2,0,3,1,1,0,1,2,4,1,1,0,0,2,2,1,0,3,3,0,2,0,2,1,2,3,2,0,3,0,0,0,1,1,1,4,1,0
Orellana,Orellana,-0.4666670000000000,-76.96666700000000,0,5,4,12,6,3,4,3,3,4,8,5,4,5,5,5,6,6,9,6,3,5,3,2,4,6,6,1,4,3,3,2,5,4,3,0,6,7,7,4,6,3,5,6,3,6,6,3,4,3,9,1
Otro,Otro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pastaza,Arajuno,-1.234370000000000,-77.68750000000000,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
Pastaza,Mera,-1.460000000000000,-78.09000000000000,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0
Pastaza,Pastaza,-1.066667000000000,-78.00111099999999,3,8,8,7,3,6,2,5,7,5,5,3,6,6,10,6,3,5,3,3,4,6,5,8,1,9,3,6,5,2,6,5,6,10,10,1,5,4,2,7,6,3,2,4,6,9,6,6,4,10,8,12
Pastaza,Santa Clara,-1.267100000000000,-77.88820000000000,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pichincha,Cayambe,0.04388900000000000,-78.15610000000000,3,7,6,3,2,7,8,2,4,6,8,1,6,10,7,6,4,3,8,5,10,10,5,8,3,4,8,4,10,4,2,6,5,3,4,3,10,7,3,8,4,2,7,7,6,1,4,6,8,6,3,4
Pichincha,Mejía,-0.5101000000000000,-78.56980000000000,6,10,7,8,5,7,5,4,5,7,1,3,4,2,6,5,5,4,10,7,3,3,3,2,2,7,3,1,5,4,3,2,7,2,6,3,10,6,5,9,3,3,3,4,13,8,5,7,6,9,7,4
Pichincha,Pedro Moncayo,0.04369700000000000,-78.34923999999999,3,1,0,2,4,0,0,3,3,3,0,4,1,1,1,1,0,2,2,0,1,2,1,0,0,2,4,1,0,1,1,3,0,2,3,2,0,3,3,3,1,1,0,2,2,2,0,1,0,2,4,1
Pichincha,Pedro Vicente Maldonado,0.1666670000000000,-79,1,1,1,0,1,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,0,1,0,0,0,1,1,2,0,0,1,0,2,1,2,2,1,0,0
Pichincha,Puerto Quito,0.1170000000000000,-79.26400000000000,0,3,2,3,3,3,1,3,1,0,2,1,1,2,2,1,0,3,3,1,5,2,0,0,2,0,0,2,1,2,1,3,2,1,2,0,1,0,1,0,0,0,3,0,1,3,2,1,1,1,0,1
Pichincha,Quito,-0.2186110000000000,-78.50972200000000,272,269,286,283,274,245,217,226,228,201,238,201,188,245,224,204,204,226,240,236,219,227,242,245,203,229,242,222,210,203,235,217,248,239,229,235,202,206,223,268,211,204,212,212,240,250,218,223,238,245,283,238
Pichincha,Rumiñahui,-0.3345000000000000,-78.44750000000001,9,8,2,12,2,7,4,3,3,7,8,8,9,7,8,4,9,7,10,9,8,7,3,8,7,5,7,4,4,2,2,4,4,4,3,7,1,1,5,5,7,3,4,6,7,1,6,3,6,4,7,4
Pichincha,San Miguel de Los Bancos,0.02300000000000000,-78.89200000000000,0,1,0,0,0,1,1,0,0,2,0,1,0,1,0,1,2,0,2,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Santa Elena,La Libertad,-2.233333000000000,-80.90000000000001,5,6,5,5,5,7,3,9,8,5,1,1,9,4,11,2,4,5,4,9,5,6,7,6,3,4,10,9,9,11,3,4,7,8,3,4,3,3,8,4,7,2,7,6,3,7,4,3,3,3,3,4
Santa Elena,Salinas,-2.216667000000000,-80.95000000000000,4,7,5,2,9,5,3,7,14,7,7,4,8,4,2,7,1,8,1,10,7,4,5,7,7,7,4,7,6,10,11,7,0,11,11,10,7,5,3,8,6,8,7,8,6,12,7,3,3,9,5,7
Santa Elena,Santa Elena,-2.226700000000000,-80.85830000000000,19,14,12,15,5,12,17,18,14,19,14,13,13,17,10,13,13,8,9,9,17,11,17,19,22,19,15,10,15,9,14,13,22,14,14,8,8,10,14,10,11,14,12,20,16,9,15,11,14,16,17,7
Sto. Domingo Tsáchilas,La Concordia,0.002300000000000000,-79.38460000000001,3,0,2,1,2,3,3,0,5,1,2,3,2,2,3,2,0,4,2,4,3,2,1,3,3,1,2,1,1,2,5,1,4,2,2,1,6,0,1,5,5,1,7,1,3,1,5,3,1,7,5,0
Sto. Domingo Tsáchilas,Santo Domingo,-0.2541670000000000,-79.17194400000000,38,43,48,40,35,38,50,41,37,32,31,42,37,41,37,36,33,52,34,38,37,41,31,34,37,39,35,46,34,40,41,39,36,29,44,29,40,45,40,37,44,39,26,46,32,29,31,35,33,41,37,25
Sucumbíos,Cascales,-0.06750000000000000,-77.21694400000000,1,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,1,0,0,1,1,0,1,0,0,0,2,0,1,0,0
Sucumbíos,Cuyabeno,-0.1288890000000000,-76.41388900000000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sucumbíos,Gonzalo Pizarro,0.04700000000000000,-77.32280000000000,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
